,imp_sumup,imp_sumup_norm
Fkbp1b,0.080282755,0.025417326
Znhit2,0.06607824,0.02092021
Kbtbd7,0.18594903,0.05887101
Mrpl45,0.09502884,0.030085899
Kcnip4,0.1188873,0.037639428
Fbxo34,0.063900396,0.02023071
Swap70,0.057372544,0.018164009
Ammecr1l,0.099741384,0.03157788
Ctu2,0.06222563,0.019700484
Fam217b,0.049208306,0.015579231
Prkaa2,0.09215057,0.029174648
Jmjd6,0.07953441,0.025180401
Gabrb1,0.05157121,0.01632732
Vwf,0.039207924,0.012413134
Mpg,0.051119797,0.016184404
Map3k9,0.066639625,0.021097943
Abtb2,0.07214611,0.022841282
Ptpn13,0.10966025,0.03471817
Adh1,0.035645165,0.011285172
Lypd6,0.058490835,0.018518057
Ptpn22,0.023992734,0.0075960415
Rps27l,0.13227522,0.041878015
Fn3k,0.05653385,0.017898481
Iqce,0.06696776,0.02120183
Rhno1,0.052448638,0.01660511
Pqbp1,0.1346007,0.042614255
Rbm34,0.0940258,0.029768338
Hsd11b1,0.05934767,0.018789329
Pdzd11,0.097465634,0.030857384
Lin9,0.03683346,0.011661384
Rbm28,0.10243589,0.03243095
Rnf217,0.052326955,0.016566588
Igsf6,0.029036228,0.009192799
Zfp869,0.047812145,0.01513721
Dennd2c,0.027612945,0.008742191
Tpst2,0.069456294,0.021989694
Ttc39c,0.09196963,0.029117363
1810044D09Rik,0.01677693,0.0053115357
Cers2,0.08654494,0.027399918
Rtkn2,0.03803138,0.012040642
Nf2,0.19064549,0.060357902
Mettl20,0.022651074,0.007171275
Sema3d,0.07566936,0.023956737
Ddx56,0.06304346,0.019959407
Samsn1,0.06762005,0.021408344
Lurap1,0.035587955,0.01126706
Mrpl14,0.105995595,0.033557948
Slc25a15,0.044620678,0.014126798
Adcy5,0.07442709,0.023563435
Rpp14,0.07509061,0.023773504
Nudt21,0.072499454,0.02295315
Gal3st1,0.060282417,0.019085266
Rtn4r,0.05423888,0.017171897
Mtfmt,0.06424015,0.020338275
Rragc,0.19090275,0.060439344
Kcnip3,0.14284022,0.045222867
Neu1,0.07000104,0.02216216
Cul9,0.07289715,0.023079062
Rbpms,0.032712586,0.010356725
S1pr2,0.040642127,0.012867199
Zfp668,0.03631213,0.0114963325
Snrnp48,0.08678372,0.027475517
Heca,0.059926085,0.018972453
1810058I24Rik,0.083143525,0.02632304
Nphp1,0.06725077,0.021291431
Epg5,0.06749477,0.021368682
Zfp213,0.051228676,0.016218873
Gm14436,0.06367613,0.020159706
Pprc1,0.04789001,0.015161862
D16Ertd472e,0.06408675,0.02028971
BC037034,0.07059501,0.02235021
Ttn,0.041446403,0.013121831
Slc27a4,0.08543526,0.027048595
Tlcd1,0.06653145,0.021063695
Hspb3,0.034053687,0.010781315
Epcam,0.036916856,0.011687787
Tbx21,0.08792391,0.027836496
Exo5,0.05470871,0.017320646
Gm5607,0.07917802,0.02506757
Ythdf3,0.21020424,0.06655016
Aph1c,0.06774051,0.02144648
Gdpd4,0.04158469,0.013165612
Dcp1a,0.046682306,0.014779504
D330050G23Rik,0.034187756,0.010823761
Cyp4f16,0.030152477,0.009546201
Ankrd35,0.04596547,0.014552557
Fchsd2,0.08731749,0.027644506
Syde1,0.07218143,0.022852467
Kcns2,0.083648615,0.026482949
Oprl1,0.07770783,0.02460211
Mgat5,0.037102535,0.011746572
Cyb5r3,0.15974343,0.05057438
Slc16a2,0.119067326,0.037696425
Atp13a1,0.09789402,0.030993007
Cnih4,0.10420002,0.032989472
Ankrd52,0.038636263,0.012232148
Heatr3,0.05691447,0.018018983
Mamld1,0.037661355,0.011923494
Grm3,0.076894656,0.024344662
Trmt61a,0.06324966,0.02002469
Ctsf,0.10986649,0.034783464
Parp4,0.06465661,0.020470124
Rit1,0.1078808,0.0341548
Nsfl1c,0.13232522,0.041893844
Fam180a,0.034508884,0.010925429
Asap2,0.05553596,0.017582553
Nat10,0.054848112,0.017364781
Homer2,0.13825685,0.04377178
Taf5l,0.06773687,0.021445328
Zswim5,0.041435823,0.01311848
Rnf24,0.053405315,0.016907994
Adrm1,0.15155089,0.047980644
Mpp1,0.08567712,0.027125167
Tmbim4,0.12906402,0.040861357
Atox1,0.14676505,0.04646546
Nyap2,0.04641788,0.014695789
Pias1,0.11135106,0.035253473
Fibp,0.089336924,0.028283853
Rbm4b,0.055418476,0.017545355
Polr2h,0.073878266,0.02338968
Spns1,0.073310226,0.02320984
Gng11,0.08368183,0.026493464
Zfand1,0.060924456,0.019288534
Ly6e,0.119893,0.037957836
Cndp2,0.11641744,0.03685748
Ndufaf3,0.07505825,0.02376326
Wdr17,0.05155034,0.016320711
Coq4,0.05483954,0.017362066
Csf1,0.06855457,0.021704212
Foxj2,0.088550046,0.02803473
Fxyd7,0.07895605,0.024997294
Fam19a2,0.10060914,0.03185261
Ccdc25,0.06569707,0.02079953
Rab8b,0.14874977,0.047093812
Ttc32,0.05709194,0.01807517
Podxl,0.06008838,0.019023836
Sqrdl,0.048741303,0.015431378
Atic,0.07263683,0.022996644
Ftsj3,0.07684965,0.024330411
Smad7,0.1811935,0.057365425
Zfp870,0.034505915,0.010924489
Egfr,0.036934458,0.011693359
Gtf3c4,0.13850273,0.04384963
Gm11944,0.029462807,0.009327853
Csrnp1,0.030846655,0.009765977
Disp2,0.055364747,0.017528344
Igfbpl1,0.06960773,0.022037638
Piezo2,0.030676017,0.009711953
Dnase1l1,0.03815955,0.012081221
Exph5,0.05294993,0.016763821
Dcakd,0.059458226,0.01882433
0610037L13Rik,0.068407975,0.021657798
Rbx1,0.19034703,0.06026341
Naa10,0.08928011,0.028265867
Syf2,0.12583174,0.039838023
Rbm20,0.08147963,0.025796255
Cntnap3,0.031397667,0.009940425
Adamtsl1,0.062090978,0.019657852
Asphd1,0.08223084,0.026034085
Mad2l1,0.04117929,0.0130372625
Nt5c,0.07196588,0.022784224
Psma5,0.10275838,0.032533053
Nts,0.022207143,0.0070307273
Trmt10a,0.061097145,0.019343209
Atxn3,0.07095099,0.022462914
Alkbh8,0.04835085,0.015307762
Rfc3,0.050790966,0.016080298
Sil1,0.06449805,0.020419925
2010315B03Rik,0.07517336,0.023799704
Ddx27,0.031188002,0.009874046
Dguok,0.07457438,0.023610068
Yipf5,0.17947072,0.05681999
Ccdc122,0.031666152,0.010025427
Ier3,0.051717017,0.016373482
Srpr,0.10888674,0.03447328
Pi4k2b,0.039063178,0.012367307
Osgin2,0.07281503,0.023053063
Tor1aip1,0.13096978,0.041464712
Myo1e,0.05048695,0.015984045
Tgfa,0.06892849,0.021822592
Thrsp,0.06601,0.020898605
1700028J19Rik,0.033854842,0.0107183615
Nanp,0.07035147,0.022273103
Prc1,0.028888265,0.009145955
Aga,0.0539103,0.01706787
Vat1l,0.12807457,0.040548097
Odf2l,0.055805407,0.017667856
Tmem60,0.10998672,0.03482153
Tmem258,0.09059995,0.028683724
Mfsd11,0.08029579,0.025421454
Nrp1,0.14462829,0.045788966
Ddx19a,0.11374203,0.036010448
Acbd4,0.07488804,0.023709374
4632428N05Rik,0.045433585,0.014384163
Mri1,0.033764977,0.0106899105
Jmjd4,0.03600477,0.011399022
Elk1,0.083557665,0.026454154
Ccdc32,0.07714331,0.024423385
Them6,0.06341231,0.020076182
Vps45,0.08467582,0.02680816
Mapk8ip2,0.10328474,0.032699697
Emg1,0.016073106,0.005088706
Gskip,0.06286809,0.019903883
Urod,0.0626962,0.019849466
Rasgrp3,0.05715902,0.018096408
Snapc5,0.0670093,0.021214982
Morn1,0.04042349,0.01279798
Stag2,0.2589352,0.08197826
Itga10,0.054817546,0.017355101
Cthrc1,0.091754675,0.029049309
Gm129,0.041419186,0.013113214
Mcm9,0.046809435,0.014819753
Dkkl1,0.07003141,0.022171775
Klf3,0.058372933,0.01848073
Plcl1,0.11728409,0.03713186
Ccdc84,0.033278584,0.010535918
Cstf1,0.058405794,0.018491134
Gtf3c5,0.07494939,0.023728797
Sox17,0.045683157,0.014463176
Dhx8,0.059943605,0.018978
Gpr107,0.067025825,0.021220213
Tmem115,0.082292326,0.026053552
Stard3,0.08634099,0.02733535
Mfap3,0.064334065,0.020368008
Rxfp3,0.046965014,0.014869009
Myof,0.061197784,0.019375069
Snx24,0.053749572,0.017016985
Ssx2ip,0.12308109,0.038967174
Adam11,0.11424835,0.036170755
Eftud1,0.06146565,0.019459875
Vip,0.086744666,0.027463151
Lyn,0.17076443,0.054063603
Prrt3,0.036594883,0.011585851
Nck2,0.10733785,0.033982903
Scube1,0.1923176,0.060887292
Slc7a5,0.082621,0.026157608
Dzip1,0.16238947,0.051412113
Cyp20a1,0.01574442,0.004984645
Birc2,0.08464851,0.026799515
Zfp78,0.0359788,0.0113908015
Tmem2,0.07946028,0.02515693
Lpar4,0.06902606,0.021853484
Ece2,0.068501465,0.021687398
Abhd16a,0.14191572,0.044930175
Slc46a3,0.051099557,0.016177995
Nif3l1,0.062069636,0.019651096
Mxd4,0.055248395,0.017491508
4732491K20Rik,0.036102034,0.0114298165
Sept6,0.087488495,0.027698645
Ypel1,0.059937473,0.018976057
AU022252,0.051209256,0.016212728
Ift43,0.07767789,0.02459263
Sod3,0.08995919,0.028480861
Foxn3,0.08490202,0.026879773
1810055G02Rik,0.06552452,0.020744905
Msn,0.08876179,0.028101768
Hectd2,0.051097047,0.0161772
Dnajc11,0.17381494,0.05502939
L1cam,0.06709185,0.021241117
Trip6,0.03312437,0.010487095
Chic1,0.15240465,0.048250943
Tcerg1l,0.05439375,0.01722093
Bcl7c,0.051918443,0.016437255
Sirt1,0.07271199,0.023020439
Gm17296,0.03076949,0.009741546
Sugt1,0.11107444,0.035165895
Hexa,0.15446739,0.048903998
Ankrd26,0.068352446,0.021640219
Gba,0.044655103,0.014137697
Tanc1,0.07044142,0.02230158
Nagpa,0.048529197,0.015364225
Ift172,0.08671938,0.027455145
Sh3bgr,0.070833445,0.022425698
Sdsl,0.026559563,0.008408694
Bid,0.064170934,0.020316362
Tmem194b,0.034718726,0.010991864
Kiss1r,0.025932614,0.008210203
Bhlha15,0.0525394,0.016633848
Plekhg1,0.054596454,0.017285105
BC018242,0.08990722,0.028464409
1700008J07Rik,0.02075387,0.0065706247
Usp21,0.07686628,0.024335675
Dusp11,0.08861816,0.028056294
Ctns,0.062774174,0.019874152
Ikzf5,0.14063704,0.044525344
Fam160a2,0.114204615,0.036156904
Srsf4,0.038211025,0.012097517
Tprkb,0.06715944,0.021262517
Pex12,0.06432257,0.020364368
Klhl8,0.12292242,0.03891694
Gtdc2,0.065681495,0.020794602
Ccdc126,0.06846391,0.021675507
Rsl24d1,0.08558448,0.027095838
Lipt2,0.051337864,0.016253443
Zfp352,0.03231709,0.010231513
Opcml,0.14565903,0.046115294
Tax1bp3,0.121320836,0.03840988
St8sia3,0.1665576,0.05273173
Apcdd1,0.04515603,0.01429629
Ugt8a,0.101060145,0.031995397
Zfp800,0.086449936,0.027369838
A330050B17Rik,0.027476266,0.00869892
1810026J23Rik,0.0852461,0.02698871
Wbp1l,0.14180252,0.044894334
A230065H16Rik,0.09019131,0.02855435
Mfsd3,0.034126047,0.010804224
Atxn7l2,0.04058949,0.012850533
Ptges2,0.08921431,0.028245036
Chrdl1,0.05884699,0.018630816
Trub1,0.07512547,0.023784542
Zbtb7b,0.055668592,0.017624542
Trp53,0.07985229,0.025281042
Zdhhc6,0.062124636,0.019668508
Eln,0.053037323,0.016791487
Fkbp10,0.049715523,0.015739813
Sh3rf1,0.1005381,0.03183012
Rab33a,0.09765967,0.030918814
Trim39,0.06553915,0.020749535
Tada2a,0.08128509,0.025734661
Sema7a,0.13406439,0.042444464
Zbtb43,0.09944579,0.0314843
Med31,0.057760198,0.018286739
Polr2b,0.109191574,0.03456979
Reck,0.061808754,0.019568503
Sephs1,0.101538256,0.032146767
Naa16,0.06888401,0.021808509
Tnfaip8,0.101300724,0.032071568
Ryr1,0.068042375,0.021542052
Tmem45a,0.01768181,0.0055980175
Txnrd3,0.07066909,0.022373663
Slc9a2,0.029181173,0.009238689
Myo1c,0.049357165,0.015626358
Tbc1d2b,0.059763666,0.01892103
Ap1g2,0.036514167,0.011560297
Tpra1,0.060028676,0.019004934
Shisa6,0.09394309,0.029742155
Medag,0.051814914,0.016404476
Pot1a,0.07855006,0.024868758
6330416G13Rik,0.044197556,0.013992839
Grasp,0.10515988,0.033293363
Lrrc24,0.07442178,0.023561753
Sgk1,0.1068362,0.033824082
Ythdc2,0.07588932,0.024026375
Enpp1,0.033376183,0.0105668185
Cpped1,0.10059564,0.031848334
Hiatl1,0.214504,0.067911446
B3galt2,0.08716275,0.027595514
Megf11,0.10299499,0.032607965
Rnf144b,0.05253953,0.016633889
Dok2,0.010474927,0.0033163365
Suv39h1,0.04055197,0.012838656
Rnf165,0.082061596,0.025980502
Aqp1,0.098363444,0.03114163
Sox4,0.11503846,0.036420897
Cyld,0.13209583,0.04182122
Uap1l1,0.048204858,0.015261541
Synrg,0.111664094,0.03535258
Tceanc2,0.061773017,0.01955719
Ap2a1,0.06571744,0.020805981
Erlin2,0.14556022,0.046084013
C330027C09Rik,0.032985114,0.010443007
Antxr1,0.061837886,0.019577725
Hmbox1,0.07177999,0.02272537
Smad1,0.07317735,0.023167772
Kin,0.058776688,0.018608559
Mto1,0.05230597,0.016559944
Zfand2a,0.07829598,0.024788318
Eefsec,0.058500815,0.018521216
Lrp3,0.084584504,0.02677925
Pold3,0.08793644,0.027840463
Slc29a3,0.03810319,0.012063378
Cyp4f15,0.0984252,0.03116118
Kcnf1,0.052415963,0.016594766
Zfp420,0.061814036,0.019570174
Prrg3,0.14491256,0.04587896
Hax1,0.08249389,0.026117364
Vasp,0.091419615,0.02894323
Cwc22,0.048242778,0.015273547
Atg3,0.15494862,0.04905636
Nfe2l3,0.04948293,0.015666176
Zkscan4,0.042665344,0.013507744
Smox,0.15077832,0.047736052
Ankrd34a,0.08444595,0.026735384
Rhod,0.039019722,0.012353549
Rhbdl3,0.059342455,0.018787676
Tmem63c,0.03753229,0.011882631
Pank4,0.07933696,0.025117889
Gprc5b,0.15637869,0.04950911
Slc25a37,0.085940994,0.02720871
Arhgef16,0.080805756,0.025582908
Slc35b1,0.075791426,0.02399538
Ogdhl,0.046996895,0.014879103
Snapc3,0.077343374,0.024486724
Slc4a2,0.07022197,0.022232106
Fmnl2,0.14035581,0.044436306
Ascc1,0.056679897,0.017944718
Bloc1s5,0.05931961,0.018780446
Gm5796,0.030315794,0.009597907
Zfp407,0.09546673,0.030224536
Bivm,0.10251547,0.03245615
Cadps2,0.10402923,0.0329354
Gtf2h3,0.054012254,0.017100148
Chchd5,0.06386741,0.020220267
Ints10,0.08748248,0.027696742
Fut11,0.04540775,0.014375984
Arhgdig,0.08408496,0.026621094
Etaa1,0.06756123,0.021389723
Noxo1,0.03500246,0.011081694
Etv6,0.074919716,0.0237194
Hnmt,0.07086524,0.022435762
Tmem117,0.059566192,0.018858513
Diexf,0.059427187,0.018814504
Myo19,0.041758206,0.013220547
Trub2,0.060013186,0.01900003
Casc4,0.1259674,0.039880972
Pcnxl3,0.06879622,0.021780716
Syt12,0.05162577,0.016344596
Iars2,0.068544194,0.021700926
Rian,0.12496492,0.039563593
Apln,0.06891219,0.021817435
Tubb6,0.066259205,0.020977505
Cbr4,0.0607226,0.019224629
Ifit2,0.09378406,0.029691806
Pcsk4,0.033322,0.010549664
Prmt5,0.19166872,0.060681853
Lama2,0.0827603,0.02620171
Tnfrsf12a,0.034662887,0.010974186
Pelp1,0.0703194,0.022262951
Tada2b,0.035227854,0.0111530535
Nov,0.05761142,0.018239636
Mrpl39,0.060411308,0.019126073
Pak6,0.1477295,0.0467708
Endou,0.034724955,0.010993836
1700001L19Rik,0.03655845,0.011574316
Pick1,0.08218415,0.026019303
Pik3cb,0.09746316,0.030856598
Tstd1,0.05724228,0.018122768
Kcnc4,0.04398601,0.013925864
Ddx52,0.06906146,0.02186469
N28178,0.08080443,0.025582485
Zic4,0.0551947,0.017474508
Mapkbp1,0.1238415,0.03920792
Zfp518b,0.085056886,0.026928803
Fat4,0.06419208,0.020323057
Fam160b2,0.072586305,0.022980649
Gmpr,0.056155782,0.017778784
Ptrh1,0.03490664,0.011051359
Srgap1,0.07067065,0.022374155
Twistnb,0.06662156,0.021092225
Rcor2,0.03432481,0.010867152
Macrod1,0.0699221,0.022137167
Hip1r,0.08860705,0.028052779
Rictor,0.17683174,0.0559845
Tbc1d5,0.090762466,0.028735178
Yars2,0.06888354,0.02180836
Mrpl51,0.11691513,0.037015047
Yipf6,0.12095158,0.038292974
Agxt2l1,0.09482358,0.030020913
Hdac6,0.07256089,0.022972602
Chrd,0.038328525,0.012134718
Slc2a10,0.030692907,0.0097173
Adck3,0.06847632,0.021679437
Lgi3,0.077376135,0.024497095
Wbscr17,0.06300113,0.019946007
Nfkbib,0.054684542,0.017312992
Rnd1,0.072858445,0.023066806
Aacs,0.0703461,0.022271406
Rassf3,0.048856318,0.015467793
Zfyve21,0.06375082,0.020183353
Rgs12,0.12696126,0.04019563
Pafah2,0.036975954,0.0117064975
Txnl4b,0.054861937,0.017369157
Vps13a,0.13058332,0.041342363
Hif3a,0.04029306,0.012756685
3110047P20Rik,0.058585852,0.018548138
Srebf2,0.06130671,0.019409556
Plaa,0.12178795,0.038557768
Sh2d7,0.058680475,0.018578097
Mrpl24,0.0360269,0.011406029
Psmb7,0.19106673,0.06049126
Sntb2,0.060409363,0.019125458
Gsto2,0.015373242,0.004867131
Pde1a,0.074950404,0.023729118
Cdk13,0.13846931,0.043839045
Clic6,0.039021667,0.012354165
Prdx6b,0.06780834,0.021467956
Gemin6,0.041551966,0.013155252
Them4,0.08435734,0.02670733
Vwa9,0.08263587,0.026162317
Nudt5,0.036330324,0.011502093
Atf6,0.08891071,0.028148914
Maged2,0.033567403,0.010627358
Arhgap17,0.074867606,0.023702903
Sc4mol,0.13494772,0.04272412
Gcnt2,0.042436935,0.013435432
Rxrg,0.054744776,0.017332064
Rwdd2a,0.043246914,0.013691868
Acot9,0.041850373,0.013249726
Ift74,0.09175641,0.029049857
Gdap2,0.06921794,0.021914233
Lypla2,0.15355983,0.04861667
Mex3d,0.06419409,0.020323694
Rbm15b,0.05875618,0.018602064
Lin37,0.05543761,0.017551413
Mthfd1,0.1323805,0.041911345
Plxna4,0.08532666,0.027014213
Ccdc81,0.033133734,0.01049006
Fut10,0.04556551,0.01442593
Usp6nl,0.08166817,0.025855945
Snhg7,0.043158032,0.013663728
Rsad1,0.055656437,0.017620692
Ube2j1,0.1325225,0.0419563
Gcc1,0.07823374,0.024768611
Heg1,0.046238124,0.014638878
Tspo,0.05097933,0.016139934
Cep110,0.066977896,0.02120504
Pigt,0.07102766,0.022487186
Acer3,0.049382757,0.015634462
Ahsa2,0.05611829,0.017766915
Nelfcd,0.06055399,0.019171245
Adc,0.029482985,0.009334241
Map3k10,0.078114666,0.024730915
Sult2b1,0.024524469,0.0077643874
Ankrd13d,0.069391355,0.021969134
Gpr22,0.0598191,0.01893858
Mesdc1,0.06918619,0.02190418
Shf,0.053806853,0.01703512
Slc25a18,0.08854311,0.028032534
Gm3893,0.04347223,0.013763203
Pole3,0.027017178,0.008553573
Rpap2,0.072719015,0.023022663
Cebpg,0.08140516,0.025772678
Notch1,0.13511516,0.04277713
Zfp760,0.071567416,0.02265807
Rgs18,0.015016639,0.0047542313
Cep41,0.041566674,0.013159908
Idh3g,0.14644973,0.04636563
Fuk,0.06245874,0.019774284
Bms1,0.079382725,0.025132379
Coprs,0.08493347,0.026889728
Hdac1,0.10628544,0.033649713
Jmjd8,0.12530929,0.039672617
Sde2,0.053799678,0.017032847
Setdb1,0.0983446,0.03113566
Samm50,0.13228792,0.041882034
Ppp1r15b,0.1282054,0.040589523
Mast4,0.084118076,0.02663158
Cpox,0.08246158,0.026107136
Inpp1,0.06828011,0.021617318
Cdc42ep3,0.083850905,0.026546994
Nrg2,0.029744744,0.009417114
Ing1,0.085424446,0.027045172
Tmem43,0.07572552,0.023974515
Smad3,0.06883523,0.021793066
Iqcg,0.03282928,0.010393671
Tbl3,0.050195027,0.015891625
Polr3f,0.05815845,0.018412825
Vps37d,0.034837756,0.011029549
Bahd1,0.09998393,0.031654667
Slc29a1,0.06519612,0.020640934
2310067B10Rik,0.08029013,0.02541966
Cyp4f13,0.05931729,0.01877971
Zfp329,0.0851359,0.02695382
Gm6623,0.05766316,0.018256016
Elovl2,0.10821222,0.03425972
Cxcr7,0.04985019,0.01578245
0610040J01Rik,0.08446852,0.02674253
Sumf1,0.06644434,0.021036116
C230004F18Rik,0.049728848,0.015744034
Fip1l1,0.10636822,0.03367592
Anxa4,0.035775304,0.011326375
Inadl,0.09535757,0.030189974
Gm16515,0.052348495,0.016573407
Oma1,0.05428128,0.017185323
Kl,0.02367647,0.007495913
Klhl30,0.04896165,0.015501141
Ankrd34c,0.041684296,0.013197147
H6pd,0.015107597,0.0047830287
Lgals1,0.06703762,0.02122395
Ldb1,0.08576653,0.027153475
Sept4,0.14806274,0.046876308
Tagln2,0.05549895,0.017570833
Nt5dc3,0.38130185,0.12071924
Fpgt,0.059165586,0.018731682
E130012A19Rik,0.062046196,0.019643674
Emp2,0.053158343,0.016829804
Fam105a,0.047288448,0.014971408
Snrpa1,0.07920644,0.025076566
Mitf,0.11863365,0.037559126
Efnb2,0.10068078,0.031875294
2310009A05Rik,0.07431098,0.023526676
Specc1l,0.09671363,0.030619299
Sash3,0.027178248,0.0086045675
Cd53,0.04232788,0.013400904
Trim12a,0.041569967,0.013160951
Slc52a2,0.043926958,0.013907169
Tenm4,0.052154865,0.016512103
Clmp,0.05999173,0.018993236
Slc45a4,0.06641148,0.021025715
Fam196b,0.09556604,0.030255979
Prss36,0.045307066,0.014344107
Bmf,0.038815226,0.012288806
Cers4,0.07058615,0.022347406
Retsat,0.04624903,0.014642331
Rnaseh2a,0.051395625,0.016271729
Ebf3,0.034390632,0.010887991
Ccdc93,0.03607027,0.011419759
Inip,0.0836698,0.026489655
Gm14204,0.065734655,0.020811433
Dach1,0.029523505,0.00934707
Sirt5,0.05769229,0.018265238
Rab43,0.056055598,0.017747067
Six5,0.033522755,0.010613223
BC030500,0.09021773,0.028562715
Pcdhb9,0.059793454,0.018930463
Ccny,0.26888663,0.08512885
Ier2,0.06840261,0.0216561
Pusl1,0.061091345,0.01934137
Chsy1,0.10273061,0.03252426
Sspn,0.07128789,0.022569573
Lactb,0.08762468,0.02774176
St3gal5,0.13316639,0.042160153
Evi2a,0.07664241,0.024264801
Gm10767,0.027614864,0.008742799
Sst,0.047757722,0.015119978
Morc4,0.04221146,0.013364047
Ppapdc1b,0.07564005,0.023947457
Mgam,0.027271733,0.008634164
4933408B17Rik,0.03823598,0.012105419
Ldhd,0.04693222,0.014858628
Mrps31,0.07830843,0.02479226
Pgm1,0.046110675,0.014598527
Tyrobp,0.091557056,0.028986743
Cd320,0.06998792,0.022158006
Acot10,0.058699887,0.018584242
Bcs1l,0.052765068,0.016705293
AK129341,0.06434911,0.020372773
Rpusd3,0.04428358,0.014020073
Usp28,0.07647909,0.024213096
Dynlt1a,0.09382142,0.029703634
Soga2,0.10728238,0.03396534
Sardh,0.06501502,0.020583596
Micall1,0.07061208,0.022355612
Camsap3,0.074332155,0.02353338
AI854703,0.05703796,0.01805808
Epdr1,0.14303617,0.045284905
Mcm3ap,0.08220973,0.0260274
Pmm2,0.043629616,0.013813031
Mrps7,0.065292574,0.02067147
Nop2,0.063148715,0.01999273
Pamr1,0.057143226,0.018091407
Zfp949,0.05203469,0.016474057
Ets1,0.07837767,0.024814181
Rps6ka6,0.056283135,0.017819105
Cacna1c,0.105215736,0.033311047
Ehd4,0.0698609,0.02211779
4933426D04Rik,0.052762378,0.016704442
Crybb1,0.057735004,0.01827876
Calcoco1,0.09196113,0.02911467
Thra,0.114716016,0.036318813
Apbb1ip,0.058300097,0.018457668
Ccdc90b,0.079903014,0.0252971
Vezt,0.11128673,0.035233106
Ddx49,0.034777984,0.011010625
Zfp941,0.053807598,0.017035354
Prkcsh,0.14174615,0.044876486
Rab30,0.07286955,0.02307032
Tada3,0.07132373,0.02258092
Snx1,0.13304643,0.042122178
Mthfr,0.067396656,0.021337617
Fkbp7,0.062404823,0.019757215
Adam33,0.04736191,0.014994666
Crh,0.082984485,0.026272686
Sycp2,0.04637065,0.014680836
Tpm2,0.053453695,0.016923312
Tgfbr3,0.058719214,0.01859036
Gabpb1,0.060694296,0.019215666
Magohb,0.059587248,0.018865177
Angpt1,0.07436,0.023542196
2810403A07Rik,0.09780116,0.030963609
Naga,0.048419233,0.015329411
Nfatc2ip,0.059747204,0.01891582
Brap,0.27220133,0.08617828
Gm20300,0.10311797,0.0326469
Gmppa,0.0619944,0.019627277
Pml,0.046768233,0.014806709
Skida1,0.05967988,0.018894507
Slc1a5,0.070379496,0.022281976
Zfp260,0.08758571,0.027729424
Neu4,0.05206253,0.016482871
Nsun4,0.055173364,0.017467754
Smyd3,0.06006903,0.01901771
Itpr2,0.08107406,0.02566785
Rab39,0.042288166,0.01338833
Lyrm7,0.040767837,0.012906998
Smpd3,0.06767339,0.021425232
Setd2,0.18839423,0.059645157
Ube2a,0.11250935,0.035620186
Rbak,0.043704715,0.013836807
Slc29a4,0.061183095,0.01937042
Tmem132b,0.16544786,0.052380394
Fam58b,0.06757655,0.021394571
Josd2,0.071967304,0.022784675
2610018G03Rik,0.04289225,0.013579583
Cuta,0.08876799,0.028103732
Nsun7,0.058413837,0.018493678
Tmem145,0.10547461,0.033393007
Angptl2,0.05352018,0.01694436
Ushbp1,0.047139052,0.01492411
Slc40a1,0.06844817,0.021670524
Hid1,0.1164553,0.036869466
Kcnh4,0.03863323,0.012231188
Dnajc21,0.086958036,0.027530704
2700094K13Rik,0.14535202,0.0460181
Rfwd2,0.104339644,0.03303368
Atm,0.087262295,0.02762703
Cdkl1,0.05088471,0.016109977
Il33,0.13089062,0.041439656
Pcnxl2,0.06673054,0.021126727
Pm20d1,0.049036328,0.015524781
Sema4d,0.07532857,0.023848843
Gfm2,0.06570421,0.020801794
D17H6S53E,0.083048105,0.026292829
Ebp,0.059851214,0.018948749
Slmo1,0.07809497,0.024724677
Bcl2l13,0.09320421,0.029508226
Fras1,0.06419008,0.020322425
Mettl7a1,0.07427811,0.02351627
Aldh1a2,0.09282301,0.029387541
Cd74,0.06452584,0.020428725
Urb2,0.056622382,0.017926509
Lenep,0.0499024,0.015798979
Gli2,0.042415567,0.013428666
Pop1,0.046715558,0.014790032
Gm17066,0.15884262,0.05028919
Paqr5,0.05501756,0.017418427
Pdgfd,0.043493144,0.013769823
Arrdc4,0.07069692,0.022382474
Uck2,0.059130803,0.018720668
Glipr2,0.0653577,0.020692088
